oof_prob_rf,oof_prob_lr
0.3179738707051406,0.2860521741274761
0.3789421304913503,0.3072188657261608
0.3083682152853339,0.0821025330613124
0.3962480568269515,0.15415092789427723
0.32426148687287315,0.2807262127441649
0.3670362400034248,0.2606699554396141
0.5259174147926935,0.36833371643645674
0.6089680820552292,0.9999999999993585
0.21740298861670568,0.2609151140046877
0.43516353912300787,0.3174982946754816
0.3277295006052362,0.5665575522389471
0.22965135904623238,0.1334023140388613
0.30741924865756204,0.9980431516697
0.46509930667088634,0.14817618336880323
0.2702736118109208,0.11022937499190653
0.3076896256011422,0.2519475031954693
0.5082047383972426,0.43432385004633467
0.15279278357830528,0.28014751876578925
0.18779579557335713,0.04879184032297234
0.2913947546819668,0.24265245869535002
0.21636382362326995,0.47160220200450087
0.2821244671046127,0.09842849425686885
0.3801189556385382,0.31624646845813614
0.6257569132735674,0.9999999999999993
0.48442294189709784,0.271451529880163
0.23117300107959798,0.3223461127538883
0.3818505477801616,0.011339185028277354
0.26999969616514347,0.09150258969532593
0.20253945153238556,0.5036440154231269
0.2347878253296917,0.11969480288894535
0.3037071566580935,0.21369593983239546
0.4353776773632049,0.1262452000208556
0.4412355901794291,0.06768686094937548
0.36412630791841005,0.11928663558069177
0.3572025763144785,0.12456494879509039
0.2392643266500101,0.9999999999996358
0.4445999035739555,0.16434603067437503
0.5564726039741035,0.4680325966296576
0.08962260743192302,0.10735107163366794
0.35904908323482104,0.06140160263201775
0.3286375674760726,0.24082638790470343
0.34258320878806814,0.09510219446317288
0.39005923013599864,0.3917962559805921
0.15989212095328373,0.10584364522235228
0.1445727516583579,0.18322336166346345
0.1701771460754871,0.01845626588704863
0.3067142595493911,0.10262261204516755
0.27733070654014075,0.27966657783452115
0.40158454153934786,0.07499554595073735
0.33297709571078293,0.9999908355268103
0.3396302793180881,0.2520508374682045
0.2245290917418461,0.1012330415542329
0.40565544807497855,0.34862948328617327
0.26308761734022823,0.027962335067265715
0.21198063808182233,0.046471964961749566
0.30640675846046966,0.310088111800903
0.3903678925765531,0.1507593389847697
0.43280871644901653,0.25966072880611046
0.3814011075261666,0.4654052546542062
0.5264542912992923,0.23759051826141958
0.5974204259975634,0.9833456630691473
0.7152044765323278,0.9999999999996241
0.31764728315579566,0.08032288718110965
0.4249328665788846,0.07119196116518359
0.4515861176943402,0.4065429399770201
0.33828159967641686,0.07226248765451275
0.44283372941215454,0.2393919923688964
0.44600616241429997,0.17285217877411885
0.32479418409217364,0.11650871364672571
0.4116495374297229,0.5860591630494887
0.14796900320593256,0.040384712348418686
0.4396047932621214,0.4901653903271337
0.24614113240597132,0.02332514078902065
0.27223040434329715,0.05766234760814128
0.5627986770825316,0.9999999975246452
0.3455358238087176,0.18362894381271708
0.23576130499938294,0.1068244894122461
0.4757615663594037,0.3750511699922237
0.25806865617934027,0.10275153839001372
0.4630301828911282,0.40436256358234396
0.42838293387576687,0.9999999750058288
0.2394054319724555,0.11363471083874335
0.3315736326349758,0.6416502635568216
0.2720041055396331,0.6147438971466922
0.2189566576289743,0.19946287592599055
